# Abundance evolution pp-chain (t_eq = {t_eq} Gyr)
# time [Gyr], 1H, 2H, 3He, 4He
4.411363589023867520e+17,5.218021859608198421e-01,3.163581701489960168e-19,6.966916184976174555e-06,1.096256837639873333e-01
4.411678949023867520e+17,5.217921118664663460e-01,3.163520624282134750e-19,6.966781679270968461e-06,1.096276986635614653e-01
4.411994309023867520e+17,5.217820381610894787e-01,3.163459549432595622e-19,6.966647178759239852e-06,1.096297134853371491e-01
4.412309669023867520e+17,5.217719648446667025e-01,3.163398476941208452e-19,6.966512683440688030e-06,1.096317282293188811e-01
4.412625029023867520e+17,5.217618919171755909e-01,3.163337406807833609e-19,6.966378193315011452e-06,1.096337428955111715e-01
4.412940389023867520e+17,5.217518193785936065e-01,3.163276339032338204e-19,6.966243708381910267e-06,1.096357574839185306e-01
4.413255749023867520e+17,5.217417472288982117e-01,3.163215273614583571e-19,6.966109228641084627e-06,1.096377719945454687e-01
4.413571109023867520e+17,5.217316754680667579e-01,3.163154210554432967e-19,6.965974754092232140e-06,1.096397864273964823e-01
4.413886469023867520e+17,5.217216040960769297e-01,3.163093149851749654e-19,6.965840284735052110e-06,1.096418007824760676e-01
4.414201829023867520e+17,5.217115331129060785e-01,3.163032091506398332e-19,6.965705820569243841e-06,1.096438150597887351e-01
4.414517189023867520e+17,5.217014625185316667e-01,3.162971035518242744e-19,6.965571361594508328e-06,1.096458292593389949e-01
4.414832549023867520e+17,5.216913923129312680e-01,3.162909981887145667e-19,6.965436907810544030e-06,1.096478433811313435e-01
4.415147909023867520e+17,5.216813224960823447e-01,3.162848930612969396e-19,6.965302459217050248e-06,1.096498574251702773e-01
4.415463269023867520e+17,5.216712530679623594e-01,3.162787881695579116e-19,6.965168015813726287e-06,1.096518713914603066e-01
4.415778629023867520e+17,5.216611840285488855e-01,3.162726835134837124e-19,6.965033577600270602e-06,1.096538852800059416e-01
4.416093989023867520e+17,5.216511153778192744e-01,3.162665790930609086e-19,6.964899144576385886e-06,1.096558990908116649e-01
4.416409349023867520e+17,5.216410471157510997e-01,3.162604749082756335e-19,6.964764716741769746e-06,1.096579128238819867e-01
4.416724709023867520e+17,5.216309792423219349e-01,3.162543709591142612e-19,6.964630294096119794e-06,1.096599264792214173e-01
4.417040069023867520e+17,5.216209117575091314e-01,3.162482672455633100e-19,6.964495876639137872e-06,1.096619400568344532e-01
4.417355429023867520e+17,5.216108446612902627e-01,3.162421637676091542e-19,6.964361464370524978e-06,1.096639535567255769e-01
4.417670789023867520e+17,5.216007779536429023e-01,3.162360605252377825e-19,6.964227057289977028e-06,1.096659669788993124e-01
4.417986149023867520e+17,5.215907116345444017e-01,3.162299575184359541e-19,6.964092655397195866e-06,1.096679803233601425e-01
4.418301509023867520e+17,5.215806457039723343e-01,3.162238547471899469e-19,6.963958258691881642e-06,1.096699935901125772e-01
4.418616869023867520e+17,5.215705801619042736e-01,3.162177522114859904e-19,6.963823867173731966e-06,1.096720067791610992e-01
4.418932229023867520e+17,5.215605150083176822e-01,3.162116499113105550e-19,6.963689480842448681e-06,1.096740198905102187e-01
4.419247589023867520e+17,5.215504502431900224e-01,3.162055478466500146e-19,6.963555099697731091e-06,1.096760329241644322e-01
4.419562949023867520e+17,5.215403858664988679e-01,3.161994460174905990e-19,6.963420723739277653e-06,1.096780458801282498e-01
4.419878309023867520e+17,5.215303218782216810e-01,3.161933444238188747e-19,6.963286352966789364e-06,1.096800587584061543e-01
4.420193669023867520e+17,5.215202582783360352e-01,3.161872430656211195e-19,6.963151987379965527e-06,1.096820715590026418e-01
4.420509029023867520e+17,5.215101950668193931e-01,3.161811419428836593e-19,6.963017626978506292e-06,1.096840842819222089e-01
4.420824389023867520e+17,5.215001322436493281e-01,3.161750410555928681e-19,6.962883271762111810e-06,1.096860969271693659e-01
4.421139749023867520e+17,5.214900698088033026e-01,3.161689404037351682e-19,6.962748921730480537e-06,1.096881094947485952e-01
4.421455109023867520e+17,5.214800077622588903e-01,3.161628399872968854e-19,6.962614576883312624e-06,1.096901219846643932e-01
4.421770469023867520e+17,5.214699461039935535e-01,3.161567398062644901e-19,6.962480237220309914e-06,1.096921343969212564e-01
4.422085829023867520e+17,5.214598848339848658e-01,3.161506398606243081e-19,6.962345902741170864e-06,1.096941467315236812e-01
4.422401189023867520e+17,5.214498239522102896e-01,3.161445401503626173e-19,6.962211573445594778e-06,1.096961589884761640e-01
4.422716549023867520e+17,5.214397634586473984e-01,3.161384406754657916e-19,6.962077249333282652e-06,1.096981711677832011e-01
4.423031909023867520e+17,5.214297033532737657e-01,3.161323414359203496e-19,6.961942930403933790e-06,1.097001832694492890e-01
4.423347269023867520e+17,5.214196436360668541e-01,3.161262424317126171e-19,6.961808616657248343e-06,1.097021952934789102e-01
4.423662629023867520e+17,5.214095843070042369e-01,3.161201436628289682e-19,6.961674308092926461e-06,1.097042072398765611e-01
4.423977989023867520e+17,5.213995253660634877e-01,3.161140451292557289e-19,6.961540004710669140e-06,1.097062191086467381e-01
4.424293349023867520e+17,5.213894668132220689e-01,3.161079468309793212e-19,6.961405706510174838e-06,1.097082308997939376e-01
4.424608709023867520e+17,5.213794086484575541e-01,3.161018487679861674e-19,6.961271413491145399e-06,1.097102426133226422e-01
4.424924069023867520e+17,5.213693508717475167e-01,3.160957509402625933e-19,6.961137125653279278e-06,1.097122542492373481e-01
4.425239429023867520e+17,5.213592934830695302e-01,3.160896533477950694e-19,6.961002842996278321e-06,1.097142658075425520e-01
4.425554789023867520e+17,5.213492364824010572e-01,3.160835559905699216e-19,6.960868565519842678e-06,1.097162772882427362e-01
4.425870149023867520e+17,5.213391798697196711e-01,3.160774588685735719e-19,6.960734293223671652e-06,1.097182886913423971e-01
4.426185509023867520e+17,5.213291236450029453e-01,3.160713619817923463e-19,6.960600026107465393e-06,1.097203000168460174e-01
4.426500869023867520e+17,5.213190678082283425e-01,3.160652653302126671e-19,6.960465764170924899e-06,1.097223112647580934e-01
4.426816229023867520e+17,5.213090123593734360e-01,3.160591689138209563e-19,6.960331507413750320e-06,1.097243224350831214e-01
4.427131589023867520e+17,5.212989572984159103e-01,3.160530727326033955e-19,6.960197255835640113e-06,1.097263335278255841e-01
4.427446949023867520e+17,5.212889026253332281e-01,3.160469767865466476e-19,6.960063009436296968e-06,1.097283445429899640e-01
4.427762309023867520e+17,5.212788483401028516e-01,3.160408810756372310e-19,6.959928768215421037e-06,1.097303554805807574e-01
4.428077669023867520e+17,5.212687944427024656e-01,3.160347855998609903e-19,6.959794532172710775e-06,1.097323663406024608e-01
4.428393029023867520e+17,5.212587409331096433e-01,3.160286903592047327e-19,6.959660301307868026e-06,1.097343771230595566e-01
4.428708389023867520e+17,5.212486878113018474e-01,3.160225953536548805e-19,6.959526075620593789e-06,1.097363878279565275e-01
4.429023749023867520e+17,5.212386350772567623e-01,3.160165005831976151e-19,6.959391855110587367e-06,1.097383984552978559e-01
4.429339109023867520e+17,5.212285827309518504e-01,3.160104060478195513e-19,6.959257639777548909e-06,1.097404090050880382e-01
4.429654469023867520e+17,5.212185307723646854e-01,3.160043117475068706e-19,6.959123429621180260e-06,1.097424194773315570e-01
4.429969829023867520e+17,5.212084792014729517e-01,3.159982176822461395e-19,6.958989224641180724e-06,1.097444298720328948e-01
4.430285189023867520e+17,5.211984280182541118e-01,3.159921238520236841e-19,6.958855024837252145e-06,1.097464401891965480e-01
4.430600549023867520e+17,5.211883772226857392e-01,3.159860302568259264e-19,6.958720830209094673e-06,1.097484504288269991e-01
4.430915909023867520e+17,5.211783268147454073e-01,3.159799368966391924e-19,6.958586640756407612e-06,1.097504605909287306e-01
4.431231269023867520e+17,5.211682767944108008e-01,3.159738437714501451e-19,6.958452456478892806e-06,1.097524706755062252e-01
4.431546629023867520e+17,5.211582271616593820e-01,3.159677508812448214e-19,6.958318277376250405e-06,1.097544806825639790e-01
4.431861989023867520e+17,5.211481779164687245e-01,3.159616582260100286e-19,6.958184103448181407e-06,1.097564906121064610e-01
4.432177349023867520e+17,5.211381290588165127e-01,3.159555658057317558e-19,6.958049934694385961e-06,1.097585004641381673e-01
4.432492709023867520e+17,5.211280805886802092e-01,3.159494736203967620e-19,6.957915771114565914e-06,1.097605102386635667e-01
4.432808069023867520e+17,5.211180325060374985e-01,3.159433816699912288e-19,6.957781612708420567e-06,1.097625199356871556e-01
4.433123429023867520e+17,5.211079848108658430e-01,3.159372899545016747e-19,6.957647459475651765e-06,1.097645295552134165e-01
4.433438789023867520e+17,5.210979375031429273e-01,3.159311984739144255e-19,6.957513311415958811e-06,1.097665390972468319e-01
4.433754149023867520e+17,5.210878905828463248e-01,3.159251072282159997e-19,6.957379168529043550e-06,1.097685485617918705e-01
4.434069509023867520e+17,5.210778440499537201e-01,3.159190162173927714e-19,6.957245030814606133e-06,1.097705579488530286e-01
4.434384869023867520e+17,5.210677979044425756e-01,3.159129254414311627e-19,6.957110898272348403e-06,1.097725672584347889e-01
4.434700229023867520e+17,5.210577521462904649e-01,3.159068349003176441e-19,6.956976770901972205e-06,1.097745764905416199e-01
4.435015589023867520e+17,5.210477067754750724e-01,3.159007445940384932e-19,6.956842648703175996e-06,1.097765856451780181e-01
4.435330949023867520e+17,5.210376617919739717e-01,3.158946545225802286e-19,6.956708531675661618e-06,1.097785947223484521e-01
4.435646309023867520e+17,5.210276171957647362e-01,3.158885646859292724e-19,6.956574419819130072e-06,1.097806037220574044e-01
4.435961669023867520e+17,5.210175729868250505e-01,3.158824750840718543e-19,6.956440313133281505e-06,1.097826126443093575e-01
4.436277029023867520e+17,5.210075291651324880e-01,3.158763857169948298e-19,6.956306211617818610e-06,1.097846214891087940e-01
4.436592389023867520e+17,5.209974857306646223e-01,3.158702965846842358e-19,6.956172115272441537e-06,1.097866302564601826e-01
4.436907749023867520e+17,5.209874426833990269e-01,3.158642076871265427e-19,6.956038024096851284e-06,1.097886389463680057e-01
4.437223109023867520e+17,5.209774000233133862e-01,3.158581190243083654e-19,6.955903938090748848e-06,1.097906475588367459e-01
4.437538469023867520e+17,5.209673577503852737e-01,3.158520305962160297e-19,6.955769857253836073e-06,1.097926560938708718e-01
4.437853829023867520e+17,5.209573158645922630e-01,3.158459424028358614e-19,6.955635781585813109e-06,1.097946645514748798e-01
4.438169189023867520e+17,5.209472743659120386e-01,3.158398544441543311e-19,6.955501711086380108e-06,1.097966729316532247e-01
4.438484549023867520e+17,5.209372332543221740e-01,3.158337667201579570e-19,6.955367645755239760e-06,1.097986812344104030e-01
4.438799909023867520e+17,5.209271925298002426e-01,3.158276792308330652e-19,6.955233585592092215e-06,1.098006894597508831e-01
4.439115269023867520e+17,5.209171521923239290e-01,3.158215919761662704e-19,6.955099530596639319e-06,1.098026976076791339e-01
4.439430629023867520e+17,5.209071122418709177e-01,3.158155049561438023e-19,6.954965480768582915e-06,1.098047056781996378e-01
4.439745989023867520e+17,5.208970726784186711e-01,3.158094181707521792e-19,6.954831436107623155e-06,1.098067136713168773e-01
4.440061349023867520e+17,5.208870335019449849e-01,3.158033316199776791e-19,6.954697396613461034e-06,1.098087215870353212e-01
4.440376709023867520e+17,5.208769947124273214e-01,3.157972453038071091e-19,6.954563362285799245e-06,1.098107294253594379e-01
4.440692069023867520e+17,5.208669563098434763e-01,3.157911592222266027e-19,6.954429333124337938e-06,1.098127371862937102e-01
4.441007429023867520e+17,5.208569182941709119e-01,3.157850733752226302e-19,6.954295309128778957e-06,1.098147448698426065e-01
4.441322789023867520e+17,5.208468806653874239e-01,3.157789877627816138e-19,6.954161290298822454e-06,1.098167524760106095e-01
4.441638149023867520e+17,5.208368434234704747e-01,3.157729023848901201e-19,6.954027276634171965e-06,1.098187600048021878e-01
4.441953509023867520e+17,5.208268065683978598e-01,3.157668172415345714e-19,6.953893268134527642e-06,1.098207674562218100e-01
4.442268869023867520e+17,5.208167701001471528e-01,3.157607323327012934e-19,6.953759264799590482e-06,1.098227748302739587e-01
4.442584229023867520e+17,5.208067340186959271e-01,3.157546476583768047e-19,6.953625266629062329e-06,1.098247821269631025e-01
4.442899589023867520e+17,5.207966983240218672e-01,3.157485632185476239e-19,6.953491273622645875e-06,1.098267893462937100e-01
4.443214949023867520e+17,5.207866630161026578e-01,3.157424790132000285e-19,6.953357285780040423e-06,1.098287964882702639e-01
4.443530309023867520e+17,5.207766280949158721e-01,3.157363950423205373e-19,6.953223303100948664e-06,1.098308035528972187e-01
4.443845669023867520e+17,5.207665935604391949e-01,3.157303113058956685e-19,6.953089325585071597e-06,1.098328105401790572e-01
4.444161029023867520e+17,5.207565594126503106e-01,3.157242278039116518e-19,6.952955353232111064e-06,1.098348174501202479e-01
4.444476389023867520e+17,5.207465256515267926e-01,3.157181445363552466e-19,6.952821386041768912e-06,1.098368242827252594e-01
4.444791749023867520e+17,5.207364922770463256e-01,3.157120615032126341e-19,6.952687424013746983e-06,1.098388310379985605e-01
4.445107109023867520e+17,5.207264592891865940e-01,3.157059787044704292e-19,6.952553467147745429e-06,1.098408377159446336e-01
4.445422469023867520e+17,5.207164266879251713e-01,3.156998961401150541e-19,6.952419515443466940e-06,1.098428443165679336e-01
4.445737829023867520e+17,5.207063944732398530e-01,3.156938138101328829e-19,6.952285568900613362e-06,1.098448508398729290e-01
4.446053189023867520e+17,5.206963626451081018e-01,3.156877317145105784e-19,6.952151627518887386e-06,1.098468572858641024e-01
4.446368549023867520e+17,5.206863312035077129e-01,3.156816498532342740e-19,6.952017691297988314e-06,1.098488636545459085e-01
4.446683909023867520e+17,5.206763001484163711e-01,3.156755682262906807e-19,6.951883760237618839e-06,1.098508699459228161e-01
4.446999269023867520e+17,5.206662694798116497e-01,3.156694868336662208e-19,6.951749834337482499e-06,1.098528761599993075e-01
4.447314629023867520e+17,5.206562391976712334e-01,3.156634056753472202e-19,6.951615913597278597e-06,1.098548822967798377e-01
4.447629989023867520e+17,5.206462093019728066e-01,3.156573247513202454e-19,6.951481998016709825e-06,1.098568883562688753e-01
4.447945349023867520e+17,5.206361797926940538e-01,3.156512440615716706e-19,6.951348087595477179e-06,1.098588943384708888e-01
4.448260709023867520e+17,5.206261506698125485e-01,3.156451636060881105e-19,6.951214182333285047e-06,1.098609002433903331e-01
4.448576069023867520e+17,5.206161219333060863e-01,3.156390833848558428e-19,6.951080282229831883e-06,1.098629060710316907e-01
4.448891429023867520e+17,5.206060935831522407e-01,3.156330033978615306e-19,6.950946387284822920e-06,1.098649118213994164e-01
4.449206789023867520e+17,5.205960656193288072e-01,3.156269236450914997e-19,6.950812497497957462e-06,1.098669174944979787e-01
4.449522149023867520e+17,5.205860380418133593e-01,3.156208441265321723e-19,6.950678612868939047e-06,1.098689230903318464e-01
4.449837509023867520e+17,5.205760108505835815e-01,3.156147648421702113e-19,6.950544733397468672e-06,1.098709286089054882e-01
4.450152869023867520e+17,5.205659840456171583e-01,3.156086857919917981e-19,6.950410859083248182e-06,1.098729340502233587e-01
4.450468229023867520e+17,5.205559576268917743e-01,3.156026069759837403e-19,6.950276989925980269e-06,1.098749394142899266e-01
4.450783589023867520e+17,5.205459315943852250e-01,3.155965283941322673e-19,6.950143125925367623e-06,1.098769447011096467e-01
4.451098949023867520e+17,5.205359059480750838e-01,3.155904500464239940e-19,6.950009267081112089e-06,1.098789499106869877e-01
4.451414309023867520e+17,5.205258806879390354e-01,3.155843719328451499e-19,6.949875413392913818e-06,1.098809550430264181e-01
